#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(57,33)	7002          2.922         -20.94        1.787E+006    1.04E+006     3.073E-005    9.64E-019     2.335E+019    2.421E+019    -12.56        1.34E+006     7.581E+005    3.193E+013    0             0.9447        8.59E+017     6.209E+017    6.209E+017    0.1487        2445          2264          2.743E+014    1.242E+017    0             0             3.02E+015     3.02E+015     0             577.2         8.926         3.384E+014    0             0             6.253E+015    2.196E+011    2.196E+011    0.3472        726.2         2794          7.861E+007    2.196E+010    0             0             
(58,33)	6271          2.634         -21.02        1.707E+006    9.853E+005    2.163E-005    8.795E-019    1.713E+019    1.771E+019    -12.61        1.28E+006     7.192E+005    2.463E+013    0             0.6426        5.847E+017    4.193E+017    4.193E+017    0.1509        2421          2157          1.944E+014    8.386E+016    0             0             2.199E+015    2.199E+015    0             577.2         8.926         2.463E+014    0             0             4.221E+015    1.073E+011    1.073E+011    0.3472        699.2         2527          4.246E+007    1.073E+010    0             0             
(59,33)	4849          2.054         -21.09        1.668E+006    9.362E+005    1.521E-005    8.397E-019    1.213E+019    1.245E+019    -12.65        1.251E+006    6.868E+005    1.813E+013    0             0.3564        3.259E+017    2.165E+017    2.165E+017    0.1553        2377          1942          1.115E+014    4.329E+016    0             0             1.234E+015    1.234E+015    0             577.2         8.926         1.383E+014    0             0             2.178E+015    3.27E+010     3.27E+010     0.3472        652.9         2010          1.627E+007    3.27E+009     0             0             
(60,33)	3436          1.467         -21.12        1.651E+006    8.982E+005    1.078E-005    8.229E-019    8.526E+018    8.685E+018    -12.67        1.238E+006    6.627E+005    1.311E+013    0             0.1737        1.598E+017    9.578E+016    9.578E+016    0.1594        2341          1718          5.574E+013    1.916E+016    0             0             6.067E+014    6.067E+014    0             577.2         8.926         6.797E+013    0             0             9.646E+014    7.558E+009    7.558E+009    0.3472        616.4         1501          5.035E+006    7.558E+008    0             0             
(61,33)	2370          1.014         -21.13        1.647E+006    8.733E+005    7.901E-006    8.183E-019    6.174E+018    6.255E+018    -12.68        1.235E+006    6.475E+005    9.66E+012     0             0.08778       8.115E+016    4.432E+016    4.432E+016    0.1618        2320          1544          2.871E+013    8.864E+015    0             0             3.057E+014    3.057E+014    0             577.2         8.926         3.425E+013    0             0             4.472E+014    1.796E+009    1.796E+009    0.3472        596.2         1121          1.602E+006    1.796E+008    0             0             
(62,33)	1743          0.7446        -21.13        1.647E+006    8.604E+005    6.296E-006    8.19E-019     4.868E+018    4.919E+018    -12.68        1.235E+006    6.398E+005    7.689E+012    0             0.05561       5.158E+016    2.634E+016    2.634E+016    0.1642        2311          1442          1.827E+013    5.268E+015    0             0             1.863E+014    1.863E+014    0             577.2         8.926         2.087E+013    0             0             2.662E+014    6.476E+008    6.476E+008    0.3472        587.5         898.7         7.205E+005    6.476E+007    0             0             
(63,33)	1539          0.6564        -21.13        1.648E+006    8.566E+005    5.781E-006    8.199E-019    4.451E+018    4.495E+018    -12.68        1.236E+006    6.376E+005    7.051E+012    0             0.04755       4.415E+016    2.204E+016    2.204E+016    0.1647        2309          1408          1.565E+013    4.408E+015    0             0             1.557E+014    1.557E+014    0             577.2         8.926         1.744E+013    0             0             2.23E+014     4.523E+008    4.523E+008    0.3472        585.3         827.1         5.468E+005    4.523E+007    0             0             


#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(1,33)	1015          0.435         -21.89        1.418E+006    7.31E+005     1.958E-008    6.066E-019    3.756E+015    1.757E+016    -13.14        1.063E+006    5.449E+005    3.224E+010    0             0.01496       1.381E+016    7.819E+015    7.819E+015    0.1662        2304          1321          5.92E+012     1.564E+015    0             0             5.556E+013    5.556E+013    0             577.2         8.926         6.225E+012    0             0             7.829E+013    5.98E+007     5.98E+007     0.3472        580.7         642.7         9.304E+004    5.98E+006     0             0             
(2,33)	1015          0.435         -21.89        1.418E+006    7.311E+005    1.958E-008    6.067E-019    3.753E+015    1.757E+016    -13.14        1.063E+006    5.45E+005     3.223E+010    0             0.01497       1.381E+016    7.82E+015     7.82E+015     0.1662        2304          1321          5.921E+012    1.564E+015    0             0             5.556E+013    5.556E+013    0             577.2         8.926         6.225E+012    0             0             7.83E+013     5.981E+007    5.981E+007    0.3472        580.7         642.8         9.304E+004    5.981E+006    0             0             
(3,33)	1016          0.4352        -21.89        1.418E+006    7.313E+005    1.959E-008    6.07E-019     3.746E+015    1.757E+016    -13.13        1.064E+006    5.451E+005    3.223E+010    0             0.01498       1.382E+016    7.822E+015    7.822E+015    0.1662        2304          1321          5.922E+012    1.564E+015    0             0             5.557E+013    5.557E+013    0             577.2         8.926         6.226E+012    0             0             7.832E+013    5.983E+007    5.983E+007    0.3472        580.7         642.9         9.306E+004    5.983E+006    0             0             
(4,33)	1016          0.4356        -21.89        1.419E+006    7.316E+005    1.96E-008     6.075E-019    3.735E+015    1.757E+016    -13.13        1.064E+006    5.454E+005    3.222E+010    0             0.01499       1.383E+016    7.826E+015    7.826E+015    0.1662        2304          1321          5.924E+012    1.565E+015    0             0             5.559E+013    5.559E+013    0             577.2         8.926         6.228E+012    0             0             7.836E+013    5.987E+007    5.987E+007    0.3472        580.7         643.2         9.308E+004    5.987E+006    0             0             
(5,33)	1017          0.4361        -21.88        1.42E+006     7.321E+005    1.961E-008    6.082E-019    3.718E+015    1.757E+016    -13.13        1.065E+006    5.457E+005    3.22E+010     0             0.01501       1.385E+016    7.831E+015    7.831E+015    0.1662        2304          1321          5.928E+012    1.566E+015    0             0             5.561E+013    5.561E+013    0             577.2         8.926         6.23E+012     0             0             7.841E+013    5.993E+007    5.993E+007    0.3472        580.7         643.6         9.311E+004    5.993E+006    0             0             
(6,33)	1019          0.4367        -21.88        1.421E+006    7.326E+005    1.963E-008    6.092E-019    3.697E+015    1.757E+016    -13.13        1.066E+006    5.461E+005    3.218E+010    0             0.01503       1.388E+016    7.838E+015    7.838E+015    0.1662        2304          1321          5.932E+012    1.568E+015    0             0             5.564E+013    5.564E+013    0             577.2         8.926         6.233E+012    0             0             7.848E+013    6E+007        6E+007        0.3472        580.8         644.1         9.315E+004    6E+006        0             0             
(7,33)	1021          0.4375        -21.87        1.422E+006    7.334E+005    1.965E-008    6.104E-019    3.671E+015    1.758E+016    -13.12        1.067E+006    5.467E+005    3.216E+010    0             0.01507       1.391E+016    7.847E+015    7.847E+015    0.1662        2304          1322          5.937E+012    1.569E+015    0             0             5.567E+013    5.567E+013    0             577.2         8.926         6.237E+012    0             0             7.857E+013    6.01E+007     6.01E+007     0.3472        580.8         644.8         9.321E+004    6.01E+006     0             0             
(8,33)	1023          0.4385        -21.86        1.424E+006    7.342E+005    1.968E-008    6.118E-019    3.642E+015    1.759E+016    -13.12        1.068E+006    5.473E+005    3.213E+010    0             0.0151        1.394E+016    7.858E+015    7.858E+015    0.1662        2304          1322          5.944E+012    1.572E+015    0             0             5.572E+013    5.572E+013    0             577.2         8.926         6.242E+012    0             0             7.868E+013    6.022E+007    6.022E+007    0.3472        580.8         645.6         9.328E+004    6.022E+006    0             0             
(9,33)	1026          0.4397        -21.86        1.426E+006    7.352E+005    1.972E-008    6.133E-019    3.608E+015    1.759E+016    -13.11        1.069E+006    5.48E+005     3.21E+010     0             0.01515       1.399E+016    7.871E+015    7.871E+015    0.1662        2304          1322          5.951E+012    1.574E+015    0             0             5.577E+013    5.577E+013    0             577.2         8.926         6.248E+012    0             0             7.881E+013    6.036E+007    6.036E+007    0.3472        580.8         646.5         9.336E+004    6.036E+006    0             0             
(10,33)	1029          0.4411        -21.85        1.428E+006    7.363E+005    1.976E-008    6.151E-019    3.569E+015    1.76E+016     -13.11        1.071E+006    5.488E+005    3.208E+010    0             0.0152        1.403E+016    7.886E+015    7.886E+015    0.1662        2304          1323          5.961E+012    1.577E+015    0             0             5.584E+013    5.584E+013    0             577.2         8.926         6.256E+012    0             0             7.896E+013    6.052E+007    6.052E+007    0.3472        580.8         647.6         9.346E+004    6.052E+006    0             0             
