#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_He2+          v*n_He2+          mu_He2+          vth_He2+          v_He2+          n_He2+          sec.em.flux_He2+          EnergySrc_He2+          PartSrc_He2+          phi_He*           v*n_He*           mu_He*           vth_He*           v_He*           n_He*           sec.em.flux_He*           EnergySrc_He*           PartSrc_He*           phi_e*            v*n_e*            mu_e*            vth_e*            v_e*            n_e*            sec.em.flux_e*            EnergySrc_e*            PartSrc_e*            
(53,45)	5.041E+004    1.638         -0.5486       1.66E+006     8.576E+005    0.0002534     8.317E-019    5.798E+019    1.955E+020    -0.3292       1.245E+006    6.391E+005    3.058E+014    0             129.2         1.375E+020    9.374E+018    9.374E+018    0.004265      1275          852.5         1.1E+016      1.875E+018    0             0             2.121E+019    2.121E+019    0.007045      913.8         812.1         2.612E+016    4.242E+018    0             0             7.197E+018    7.197E+018    0             1263          631.6         1.139E+016    0             0             0             8.575E+019    8.575E+019    -0.3417       2.3E+006      1.167E+006    7.346E+013    8.575E+018    0             0             


#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_He2+          v*n_He2+          mu_He2+          vth_He2+          v_He2+          n_He2+          sec.em.flux_He2+          EnergySrc_He2+          PartSrc_He2+          phi_He*           v*n_He*           mu_He*           vth_He*           v_He*           n_He*           sec.em.flux_He*           EnergySrc_He*           PartSrc_He*           phi_e*            v*n_e*            mu_e*            vth_e*            v_e*            n_e*            sec.em.flux_e*            EnergySrc_e*            PartSrc_e*            
(16,26)	3.949E+005    14.84         -0.543        1.816E+006    1.122E+006    0.001118      9.952E-019    2.398E+020    9.097E+020    -0.3258       1.362E+006    8.096E+005    1.124E+015    0             696.2         6.699E+020    4.256E+020    4.256E+020    0.003603      1698          2272          1.873E+017    8.513E+019    0             0             4.603E+019    4.603E+019    0.007716      1878          3986          1.155E+016    9.206E+018    0             0             1.699E+020    1.699E+020    0             1263          631.6         2.69E+017     0             0             0             2.257E+020    2.257E+020    -0.3417       2.3E+006      1.285E+006    1.757E+014    2.257E+019    0             0             
(54,26)	1.634E+005    49.52         -0.6657       2.913E+006    1.565E+006    0.007702      2.561E-018    9.547E+020    3.481E+021    -0.3994       2.185E+006    1.158E+006    3.007E+015    0             2690          2.526E+021    9.62E+020     9.62E+020     0.00406       1370          1348          7.135E+017    1.924E+020    0             0             2.385E+019    2.385E+019    0.007695      1124          1819          1.311E+016    4.769E+018    0             0             3.02E+020     3.02E+020     0             1263          631.6         4.781E+017    0             0             0             5.153E+018    5.153E+018    -0.3417       2.3E+006      1.206E+006    4.273E+012    5.153E+017    0             0             
(16,27)	4.659E+005    17.51         -0.5423       1.792E+006    1.149E+006    0.001842      9.691E-019    4.403E+020    1.565E+021    -0.3254       1.344E+006    8.235E+005    1.901E+015    0             1166          1.125E+021    7.27E+020     7.27E+020     0.003477      1807          2523          2.881E+017    1.454E+020    0             0             1.385E+020    1.385E+020    0.007427      2077          4499          3.079E+016    2.771E+019    0             0             2.739E+020    2.739E+020    0             1263          631.6         4.336E+017    0             0             0             4.426E+020    4.426E+020    -0.3417       2.3E+006      1.309E+006    3.381E+014    4.426E+019    0             0             
(54,27)	2.477E+005    59.8          -0.6712       2.95E+006     1.641E+006    0.009597      2.627E-018    1.426E+021    4.406E+021    -0.4027       2.213E+006    1.206E+006    3.653E+015    0             3201          2.98E+021     1.422E+021    1.422E+021    0.003893      1479          1704          8.346E+017    2.844E+020    0             0             2.898E+019    2.898E+019    0.007988      1396          2676          1.083E+016    5.796E+018    0             0             5.214E+020    5.214E+020    0             1263          631.6         8.255E+017    0             0             0             1.418E+019    1.418E+019    -0.3417       2.3E+006      1.235E+006    1.149E+013    1.418E+018    0             0             
(16,28)	5.337E+005    20.07         -0.5424       1.76E+006     1.169E+006    0.002134      9.347E-019    5.29E+020     1.903E+021    -0.3254       1.32E+006     8.336E+005    2.283E+015    0             1421          1.374E+021    8.786E+020    8.786E+020    0.003361      1909          2749          3.196E+017    1.757E+020    0             0             2.615E+020    2.615E+020    0.007044      2225          4872          5.367E+016    5.229E+019    0             0             3.157E+020    3.157E+020    0             1263          631.6         4.998E+017    0             0             0             6.086E+020    6.086E+020    -0.3417       2.3E+006      1.332E+006    4.568E+014    6.086E+019    0             0             
(54,28)	3.28E+005     64.44         -0.6598       2.873E+006    1.653E+006    0.01099       2.491E-018    1.919E+021    5.326E+021    -0.3959       2.155E+006    1.207E+006    4.412E+015    0             3690          3.407E+021    1.932E+021    1.932E+021    0.003732      1597          2023          9.553E+017    3.864E+020    0             0             3.898E+019    3.898E+019    0.007962      1674          3449          1.13E+016     7.797E+018    0             0             7.141E+020    7.141E+020    0             1263          631.6         1.131E+018    0             0             0             3.491E+019    3.491E+019    -0.3417       2.3E+006      1.262E+006    2.766E+013    3.491E+018    0             0             
(16,29)	5.672E+005    21.32         -0.5441       1.733E+006    1.175E+006    0.002149      9.066E-019    5.308E+020    1.979E+021    -0.3265       1.3E+006      8.351E+005    2.37E+015     0             1490          1.449E+021    9.012E+020    9.012E+020    0.003313      1961          2859          3.152E+017    1.802E+020    0             0             3.392E+020    3.392E+020    0.006855      2289          5033          6.739E+016    6.783E+019    0             0             3.135E+020    3.135E+020    0             1263          631.6         4.964E+017    0             0             0             7.114E+020    7.114E+020    -0.3417       2.3E+006      1.344E+006    5.293E+014    7.114E+019    0             0             
(54,29)	4.035E+005    58.4          -0.6379       2.719E+006    1.617E+006    0.01155       2.231E-018    2.359E+021    6.076E+021    -0.3827       2.039E+006    1.174E+006    5.176E+015    0             4049          3.717E+021    2.403E+021    2.403E+021    0.003588      1712          2304          1.043E+018    4.807E+020    0             0             6.281E+019    6.281E+019    0.007685      1904          4053          1.55E+016     1.256E+019    0             0             8.736E+020    8.736E+020    0             1263          631.6         1.383E+018    0             0             0             8.895E+019    8.895E+019    -0.3417       2.3E+006      1.288E+006    6.907E+013    8.895E+018    0             0             
(16,30)	5.738E+005    21.57         -0.5455       1.71E+006     1.168E+006    0.002051      8.829E-019    4.819E+020    1.927E+021    -0.3273       1.283E+006    8.292E+005    2.323E+015    0             1477          1.445E+021    8.533E+020    8.533E+020    0.003303      1971          2881          2.962E+017    1.707E+020    0             0             3.896E+020    3.896E+020    0.006818      2301          5063          7.696E+016    7.793E+019    0             0             2.86E+020     2.86E+020     0             1263          631.6         4.527E+017    0             0             0             7.625E+020    7.625E+020    -0.3417       2.3E+006      1.346E+006    5.664E+014    7.625E+019    0             0             
(54,30)	4.862E+005    47.77         -0.61         2.525E+006    1.559E+006    0.01073       1.925E-018    2.56E+021     6.27E+021     -0.366        1.894E+006    1.125E+006    5.573E+015    0             4053          3.71E+021     2.662E+021    2.662E+021    0.00344       1838          2592          1.027E+018    5.325E+020    0             0             1.228E+020    1.228E+020    0.007313      2124          4618          2.66E+016     2.456E+019    0             0             9.708E+020    9.708E+020    0             1263          631.6         1.537E+018    0             0             0             2.128E+020    2.128E+020    -0.3417       2.3E+006      1.316E+006    1.617E+014    2.128E+019    0             0             
(16,31)	5.647E+005    21.23         -0.5468       1.69E+006     1.154E+006    0.0019        8.624E-019    4.122E+020    1.805E+021    -0.3281       1.268E+006    8.192E+005    2.203E+015    0             1416          1.393E+021    7.679E+020    7.679E+020    0.003316      1957          2851          2.693E+017    1.536E+020    0             0             4.182E+020    4.182E+020    0.006869      2285          5022          8.329E+016    8.365E+019    0             0             2.468E+020    2.468E+020    0             1263          631.6         3.908E+017    0             0             0             7.748E+020    7.748E+020    -0.3417       2.3E+006      1.343E+006    5.769E+014    7.748E+019    0             0             
