t             dt        Er         epsilon    n0         n1         n2         n3         n4         n5         ElasLoss   R0         R1         R2         R3         R4         R5         R6         R7         V1         V2         V4         I1         Ic1         I2         Ic2         I4         Ic4         Q1         Q2         Q4         P0         
5.017499E-005 2E-008    4.64       5.85       2.9E+012   5.23E+011  3.47E+013  1.8E+014   3.87E+017  6.98E+011  92         1.14E+019  1.48E+016  2.15E+018  1.56E+020  1.97E+020  4.59E+020  7.21E+014  4.39E+015  0          20         0          -2.26E-008 -4.28E-009 -2.78E-008 -7.93E-009 5.05E-008  0          1.09E-011  2.02E-011  4.63E-011  9.44E-007  
5.037499E-005 2E-008    4.64       5.85       2.82E+012  5.07E+011  3.37E+013  1.75E+014  3.81E+017  6.77E+011  89.3       1.11E+019  1.42E+016  2.08E+018  1.52E+020  1.91E+020  4.45E+020  6.9E+014   4.26E+015  0          20         0          -2.2E-008  -4.16E-009 -2.7E-008  -7.7E-009  4.9E-008   0          1.09E-011  2.02E-011  4.63E-011  9.16E-007  
5.057499E-005 2E-008    4.64       5.85       2.74E+012  4.93E+011  3.27E+013  1.7E+014   3.76E+017  6.58E+011  86.6       1.08E+019  1.35E+016  2.02E+018  1.47E+020  1.85E+020  4.32E+020  6.6E+014   4.14E+015  0          20         0          -2.13E-008 -4.04E-009 -2.62E-008 -7.47E-009 4.75E-008  0          1.09E-011  2.02E-011  4.63E-011  8.88E-007  
5.077499E-005 2E-008    4.63       5.85       2.66E+012  4.78E+011  3.18E+013  1.66E+014  3.7E+017   6.38E+011  84.1       1.04E+019  1.3E+016   1.96E+018  1.43E+020  1.8E+020   4.2E+020   6.31E+014  4.01E+015  0          20         0          -2.07E-008 -3.92E-009 -2.54E-008 -7.26E-009 4.61E-008  0          1.09E-011  2.02E-011  4.63E-011  8.62E-007  
5.097499E-005 2E-008    4.63       5.85       2.58E+012  4.65E+011  3.08E+013  1.61E+014  3.65E+017  6.2E+011   81.6       1.01E+019  1.24E+016  1.9E+018   1.39E+020  1.75E+020  4.07E+020  6.04E+014  3.9E+015   0          20         0          -2.01E-008 -3.8E-009  -2.47E-008 -7.05E-009 4.48E-008  0          1.09E-011  2.02E-011  4.63E-011  8.37E-007  
5.117499E-005 2E-008    4.63       5.85       2.5E+012   4.51E+011  3E+013     1.56E+014  3.59E+017  6.02E+011  79.2       9.82E+018  1.18E+016  1.85E+018  1.35E+020  1.69E+020  3.95E+020  5.78E+014  3.78E+015  0          20         0          -1.95E-008 -3.69E-009 -2.4E-008  -6.84E-009 4.35E-008  0          1.09E-011  2.02E-011  4.63E-011  8.12E-007  
5.137499E-005 2E-008    4.63       5.85       2.43E+012  4.38E+011  2.91E+013  1.52E+014  3.54E+017  5.84E+011  76.9       9.53E+018  1.13E+016  1.79E+018  1.31E+020  1.65E+020  3.84E+020  5.53E+014  3.67E+015  0          20         0          -1.89E-008 -3.58E-009 -2.33E-008 -6.64E-009 4.22E-008  0          1.09E-011  2.02E-011  4.63E-011  7.88E-007  
5.157499E-005 2E-008    4.63       5.85       2.36E+012  4.26E+011  2.82E+013  1.48E+014  3.49E+017  5.67E+011  74.7       9.25E+018  1.08E+016  1.74E+018  1.27E+020  1.6E+020   3.73E+020  5.29E+014  3.56E+015  0          20         0          -1.84E-008 -3.48E-009 -2.26E-008 -6.45E-009 4.1E-008   0          1.09E-011  2.02E-011  4.63E-011  7.65E-007  
5.177499E-005 2E-008    4.63       5.85       2.29E+012  4.13E+011  2.74E+013  1.44E+014  3.44E+017  5.51E+011  72.5       8.97E+018  1.04E+016  1.69E+018  1.23E+020  1.55E+020  3.62E+020  5.06E+014  3.46E+015  0          20         0          -1.78E-008 -3.38E-009 -2.19E-008 -6.26E-009 3.98E-008  0          1.09E-011  2.02E-011  4.62E-011  7.42E-007  
5.197499E-005 2E-008    4.63       5.85       2.23E+012  4.01E+011  2.66E+013  1.4E+014   3.39E+017  5.35E+011  70.4       8.71E+018  9.92E+015  1.64E+018  1.2E+020   1.51E+020  3.51E+020  4.84E+014  3.36E+015  0          20         0          -1.73E-008 -3.28E-009 -2.13E-008 -6.08E-009 3.86E-008  0          1.09E-011  2.02E-011  4.62E-011  7.2E-007   
5.217499E-005 2E-008    4.63       5.85       2.16E+012  3.9E+011   2.59E+013  1.36E+014  3.34E+017  5.19E+011  68.3       8.45E+018  9.49E+015  1.59E+018  1.16E+020  1.46E+020  3.41E+020  4.63E+014  3.26E+015  0          20         0          -1.68E-008 -3.18E-009 -2.07E-008 -5.91E-009 3.75E-008  0          1.09E-011  2.02E-011  4.62E-011  6.99E-007  
5.237499E-005 2E-008    4.63       5.85       2.1E+012   3.79E+011  2.51E+013  1.32E+014  3.29E+017  5.04E+011  66.4       8.2E+018   9.08E+015  1.54E+018  1.13E+020  1.42E+020  3.31E+020  4.44E+014  3.16E+015  0          20         0          -1.63E-008 -3.09E-009 -2.01E-008 -5.73E-009 3.64E-008  0          1.09E-011  2.02E-011  4.62E-011  6.78E-007  
5.257499E-005 2E-008    4.63       5.84       2.04E+012  3.68E+011  2.44E+013  1.28E+014  3.24E+017  4.9E+011   64.4       7.96E+018  8.68E+015  1.5E+018   1.1E+020   1.38E+020  3.22E+020  4.24E+014  3.07E+015  0          20         0          -1.58E-008 -3E-009    -1.95E-008 -5.57E-009 3.53E-008  0          1.09E-011  2.02E-011  4.62E-011  6.58E-007  
5.277499E-005 2E-008    4.62       5.84       1.98E+012  3.57E+011  2.37E+013  1.25E+014  3.19E+017  4.76E+011  62.5       7.72E+018  8.31E+015  1.45E+018  1.07E+020  1.34E+020  3.12E+020  4.06E+014  2.98E+015  0          20         0          -1.54E-008 -2.91E-009 -1.89E-008 -5.41E-009 3.43E-008  0          1.09E-011  2.02E-011  4.62E-011  6.39E-007  
5.297499E-005 2E-008    4.62       5.84       1.92E+012  3.47E+011  2.3E+013   1.21E+014  3.15E+017  4.62E+011  60.7       7.49E+018  7.95E+015  1.41E+018  1.04E+020  1.3E+020   3.03E+020  3.89E+014  2.89E+015  0          20         0          -1.49E-008 -2.83E-009 -1.84E-008 -5.25E-009 3.33E-008  0          1.09E-011  2.02E-011  4.62E-011  6.2E-007   
5.317499E-005 2E-008    4.62       5.84       1.87E+012  3.37E+011  2.24E+013  1.18E+014  3.1E+017   4.48E+011  59         7.27E+018  7.6E+015   1.37E+018  1.01E+020  1.26E+020  2.94E+020  3.72E+014  2.81E+015  0          20         0          -1.45E-008 -2.74E-009 -1.78E-008 -5.1E-009  3.24E-008  0          1.09E-011  2.03E-011  4.62E-011  6.02E-007  
5.337499E-005 2E-008    4.62       5.84       1.81E+012  3.27E+011  2.17E+013  1.14E+014  3.05E+017  4.36E+011  57.3       7.06E+018  7.28E+015  1.33E+018  9.77E+019  1.23E+020  2.86E+020  3.56E+014  2.72E+015  0          20         0          -1.41E-008 -2.66E-009 -1.73E-008 -4.95E-009 3.14E-008  0          1.09E-011  2.03E-011  4.62E-011  5.85E-007  
5.357499E-005 2E-008    4.62       5.84       1.76E+012  3.18E+011  2.11E+013  1.11E+014  3.01E+017  4.23E+011  55.6       6.85E+018  6.96E+015  1.29E+018  9.48E+019  1.19E+020  2.78E+020  3.41E+014  2.64E+015  0          20         0          -1.37E-008 -2.59E-009 -1.68E-008 -4.81E-009 3.05E-008  0          1.1E-011   2.03E-011  4.62E-011  5.68E-007  
5.377499E-005 2E-008    4.62       5.84       1.71E+012  3.09E+011  2.05E+013  1.08E+014  2.97E+017  4.11E+011  54         6.65E+018  6.66E+015  1.25E+018  9.21E+019  1.16E+020  2.7E+020   3.26E+014  2.57E+015  0          20         0          -1.33E-008 -2.51E-009 -1.63E-008 -4.67E-009 2.96E-008  0          1.1E-011   2.03E-011  4.62E-011  5.51E-007  
5.397499E-005 2E-008    4.62       5.84       1.66E+012  3E+011     1.99E+013  1.05E+014  2.92E+017  3.99E+011  52.4       6.46E+018  6.37E+015  1.22E+018  8.95E+019  1.12E+020  2.62E+020  3.12E+014  2.49E+015  0          20         0          -1.29E-008 -2.44E-009 -1.59E-008 -4.54E-009 2.88E-008  0          1.1E-011   2.03E-011  4.62E-011  5.35E-007  
5.417499E-005 2E-008    4.62       5.84       1.61E+012  2.91E+011  1.93E+013  1.02E+014  2.88E+017  3.87E+011  50.9       6.27E+018  6.1E+015   1.18E+018  8.69E+019  1.09E+020  2.54E+020  2.99E+014  2.42E+015  0          20         0          -1.25E-008 -2.37E-009 -1.54E-008 -4.41E-009 2.79E-008  0          1.1E-011   2.03E-011  4.62E-011  5.19E-007  
5.437499E-005 2E-008    4.62       5.84       1.57E+012  2.83E+011  1.88E+013  9.91E+013  2.84E+017  3.76E+011  49.4       6.08E+018  5.84E+015  1.15E+018  8.44E+019  1.06E+020  2.47E+020  2.86E+014  2.35E+015  0          20         0          -1.21E-008 -2.3E-009  -1.5E-008  -4.28E-009 2.71E-008  0          1.1E-011   2.03E-011  4.62E-011  5.04E-007  
5.457499E-005 2E-008    4.62       5.84       1.52E+012  2.75E+011  1.82E+013  9.63E+013  2.8E+017   3.65E+011  48         5.91E+018  5.59E+015  1.11E+018  8.2E+019   1.03E+020  2.4E+020   2.74E+014  2.28E+015  0          20         0          -1.18E-008 -2.23E-009 -1.45E-008 -4.16E-009 2.63E-008  0          1.1E-011   2.03E-011  4.62E-011  4.9E-007   
5.477499E-005 2E-008    4.62       5.84       1.48E+012  2.67E+011  1.77E+013  9.36E+013  2.76E+017  3.55E+011  46.6       5.73E+018  5.35E+015  1.08E+018  7.96E+019  9.98E+019  2.33E+020  2.62E+014  2.21E+015  0          20         0          -1.15E-008 -2.17E-009 -1.41E-008 -4.04E-009 2.56E-008  0          1.1E-011   2.03E-011  4.61E-011  4.75E-007  
5.497499E-005 2E-008    4.62       5.84       1.43E+012  2.59E+011  1.72E+013  9.1E+013   2.72E+017  3.45E+011  45.3       5.57E+018  5.12E+015  1.05E+018  7.73E+019  9.7E+019   2.26E+020  2.51E+014  2.15E+015  0          20         0          -1.11E-008 -2.1E-009  -1.37E-008 -3.92E-009 2.48E-008  0          1.1E-011   2.03E-011  4.61E-011  4.62E-007  
5.517499E-005 2E-008    4.62       5.84       1.39E+012  2.52E+011  1.67E+013  8.84E+013  2.68E+017  3.35E+011  44         5.4E+018   4.9E+015   1.02E+018  7.51E+019  9.42E+019  2.2E+020   2.4E+014   2.09E+015  0          20         0          -1.08E-008 -2.04E-009 -1.33E-008 -3.81E-009 2.41E-008  0          1.1E-011   2.03E-011  4.61E-011  4.48E-007  
5.537499E-005 2E-008    4.62       5.84       1.35E+012  2.45E+011  1.62E+013  8.59E+013  2.64E+017  3.25E+011  42.7       5.25E+018  4.69E+015  9.9E+017   7.3E+019   9.15E+019  2.13E+020  2.3E+014   2.03E+015  0          20         0          -1.05E-008 -1.98E-009 -1.29E-008 -3.7E-009  2.34E-008  0          1.1E-011   2.03E-011  4.61E-011  4.35E-007  
5.557499E-005 2E-008    4.61       5.84       1.31E+012  2.38E+011  1.58E+013  8.35E+013  2.6E+017   3.16E+011  41.5       5.09E+018  4.49E+015  9.62E+017  7.09E+019  8.88E+019  2.07E+020  2.2E+014   1.97E+015  0          20         0          -1.02E-008 -1.93E-009 -1.26E-008 -3.59E-009 2.28E-008  0          1.1E-011   2.03E-011  4.61E-011  4.23E-007  
5.577499E-005 2E-008    4.61       5.84       1.28E+012  2.31E+011  1.53E+013  8.11E+013  2.56E+017  3.07E+011  40.3       4.95E+018  4.29E+015  9.34E+017  6.89E+019  8.63E+019  2.01E+020  2.11E+014  1.91E+015  0          20         0          -9.89E-009 -1.87E-009 -1.22E-008 -3.49E-009 2.21E-008  0          1.1E-011   2.03E-011  4.61E-011  4.1E-007   
5.597499E-005 2E-008    4.61       5.84       1.24E+012  2.24E+011  1.49E+013  7.88E+013  2.52E+017  2.98E+011  39.1       4.8E+018   4.11E+015  9.07E+017  6.69E+019  8.38E+019  1.96E+020  2.02E+014  1.85E+015  0          20         0          -9.61E-009 -1.82E-009 -1.19E-008 -3.39E-009 2.15E-008  0          1.1E-011   2.03E-011  4.61E-011  3.98E-007  
5.617499E-005 2E-008    4.61       5.84       1.2E+012   2.18E+011  1.44E+013  7.66E+013  2.49E+017  2.89E+011  38         4.66E+018  3.93E+015  8.81E+017  6.5E+019   8.14E+019  1.9E+020   1.93E+014  1.8E+015   0          20         0          -9.33E-009 -1.77E-009 -1.15E-008 -3.29E-009 2.09E-008  0          1.1E-011   2.03E-011  4.61E-011  3.87E-007  
5.637499E-005 2E-008    4.61       5.84       1.17E+012  2.12E+011  1.4E+013   7.44E+013  2.45E+017  2.81E+011  36.9       4.53E+018  3.77E+015  8.55E+017  6.31E+019  7.91E+019  1.84E+020  1.85E+014  1.75E+015  0          20         0          -9.06E-009 -1.71E-009 -1.12E-008 -3.2E-009  2.03E-008  0          1.1E-011   2.03E-011  4.61E-011  3.76E-007  
5.657499E-005 2E-008    4.61       5.83       1.14E+012  2.05E+011  1.36E+013  7.23E+013  2.42E+017  2.73E+011  35.8       4.4E+018   3.6E+015   8.3E+017   6.13E+019  7.68E+019  1.79E+020  1.77E+014  1.7E+015   0          20         0          -8.8E-009  -1.67E-009 -1.09E-008 -3.11E-009 1.97E-008  0          1.1E-011   2.03E-011  4.61E-011  3.65E-007  
5.677499E-005 2E-008    4.61       5.83       1.1E+012   2E+011     1.32E+013  7.03E+013  2.38E+017  2.65E+011  34.8       4.27E+018  3.45E+015  8.06E+017  5.96E+019  7.46E+019  1.74E+020  1.69E+014  1.65E+015  0          20         0          -8.51E-009 -1.62E-009 -1.05E-008 -3.02E-009 1.91E-008  0          1.1E-011   2.03E-011  4.61E-011  3.54E-007  
5.697499E-005 2E-008    4.61       5.83       1.07E+012  1.94E+011  1.29E+013  6.83E+013  2.35E+017  2.58E+011  33.8       4.15E+018  3.3E+015   7.83E+017  5.79E+019  7.25E+019  1.69E+020  1.62E+014  1.6E+015   0          20         0          -8.3E-009  -1.57E-009 -1.02E-008 -2.93E-009 1.86E-008  0          1.1E-011   2.03E-011  4.61E-011  3.44E-007  
5.717499E-005 2E-008    4.61       5.83       1.04E+012  1.88E+011  1.25E+013  6.64E+013  2.31E+017  2.5E+011   32.9       4.03E+018  3.16E+015  7.61E+017  5.62E+019  7.04E+019  1.64E+020  1.55E+014  1.55E+015  0          20         0          -8.06E-009 -1.53E-009 -9.96E-009 -2.85E-009 1.8E-008   0          1.1E-011   2.03E-011  4.61E-011  3.34E-007  
5.737499E-005 2E-008    4.61       5.83       1.01E+012  1.83E+011  1.21E+013  6.45E+013  2.28E+017  2.43E+011  31.9       3.91E+018  3.03E+015  7.39E+017  5.46E+019  6.84E+019  1.6E+020   1.49E+014  1.51E+015  0          20         0          -7.83E-009 -1.48E-009 -9.67E-009 -2.77E-009 1.75E-008  0          1.1E-011   2.03E-011  4.61E-011  3.25E-007  
5.757499E-005 2E-008    4.61       5.83       9.83E+011  1.78E+011  1.18E+013  6.27E+013  2.25E+017  2.36E+011  31         3.8E+018   2.9E+015   7.18E+017  5.3E+019   6.64E+019  1.55E+020  1.42E+014  1.47E+015  0          20         0          -7.61E-009 -1.44E-009 -9.39E-009 -2.69E-009 1.7E-008   0          1.1E-011   2.03E-011  4.61E-011  3.15E-007  
5.777499E-005 2E-008    4.61       5.83       9.55E+011  1.73E+011  1.15E+013  6.09E+013  2.21E+017  2.29E+011  30.1       3.69E+018  2.77E+015  6.97E+017  5.15E+019  6.45E+019  1.51E+020  1.36E+014  1.42E+015  0          20         0          -7.39E-009 -1.4E-009  -9.13E-009 -2.61E-009 1.65E-008  0          1.1E-011   2.03E-011  4.61E-011  3.06E-007  
5.797499E-005 2E-008    4.61       5.83       9.28E+011  1.68E+011  1.11E+013  5.92E+013  2.18E+017  2.23E+011  29.2       3.58E+018  2.66E+015  6.77E+017  5.01E+019  6.27E+019  1.46E+020  1.3E+014   1.38E+015  0          20         0          -7.18E-009 -1.36E-009 -8.86E-009 -2.54E-009 1.6E-008   0          1.1E-011   2.03E-011  4.61E-011  2.97E-007  
5.817499E-005 2E-008    4.61       5.83       9.01E+011  1.63E+011  1.08E+013  5.75E+013  2.15E+017  2.17E+011  28.4       3.48E+018  2.54E+015  6.57E+017  4.86E+019  6.09E+019  1.42E+020  1.25E+014  1.34E+015  0          20         0          -6.97E-009 -1.32E-009 -8.61E-009 -2.46E-009 1.56E-008  0          1.1E-011   2.03E-011  4.61E-011  2.89E-007  
5.837499E-005 2E-008    4.61       5.83       8.75E+011  1.58E+011  1.05E+013  5.59E+013  2.12E+017  2.1E+011   27.6       3.38E+018  2.43E+015  6.39E+017  4.73E+019  5.91E+019  1.38E+020  1.2E+014   1.3E+015   0          20         0          -6.73E-009 -1.28E-009 -8.34E-009 -2.39E-009 1.52E-008  0          1.1E-011   2.03E-011  4.61E-011  2.81E-007  
5.857499E-005 2E-008    4.61       5.83       8.5E+011   1.54E+011  1.02E+013  5.43E+013  2.09E+017  2.04E+011  26.8       3.28E+018  2.33E+015  6.2E+017   4.59E+019  5.74E+019  1.34E+020  1.15E+014  1.27E+015  0          20         0          -6.58E-009 -1.24E-009 -8.13E-009 -2.33E-009 1.47E-008  0          1.1E-011   2.03E-011  4.61E-011  2.73E-007  
5.877499E-005 2E-008    4.61       5.83       8.26E+011  1.49E+011  9.92E+012  5.28E+013  2.06E+017  1.99E+011  26         3.19E+018  2.23E+015  6.03E+017  4.46E+019  5.58E+019  1.3E+020   1.1E+014   1.23E+015  0          20         0          -6.39E-009 -1.21E-009 -7.9E-009  -2.26E-009 1.43E-008  0          1.1E-011   2.03E-011  4.61E-011  2.65E-007  
5.897499E-005 2E-008    4.61       5.83       8.03E+011  1.45E+011  9.63E+012  5.13E+013  2.03E+017  1.93E+011  25.3       3.1E+018   2.14E+015  5.85E+017  4.33E+019  5.42E+019  1.27E+020  1.05E+014  1.19E+015  0          20         0          -6.24E-009 -1.17E-009 -7.69E-009 -2.19E-009 1.39E-008  0          1.1E-011   2.03E-011  4.61E-011  2.57E-007  
5.917499E-005 2E-008    4.61       5.83       7.8E+011   1.41E+011  9.36E+012  4.99E+013  2E+017     1.87E+011  24.6       3.01E+018  2.05E+015  5.69E+017  4.21E+019  5.27E+019  1.23E+020  1.01E+014  1.16E+015  0          20         0          -6.03E-009 -1.14E-009 -7.45E-009 -2.13E-009 1.35E-008  0          1.1E-011   2.03E-011  4.61E-011  2.5E-007   
5.937499E-005 2E-008    4.61       5.83       7.58E+011  1.37E+011  9.09E+012  4.85E+013  1.97E+017  1.82E+011  23.9       2.92E+018  1.96E+015  5.52E+017  4.09E+019  5.12E+019  1.19E+020  9.63E+013  1.13E+015  0          20         0          -5.86E-009 -1.11E-009 -7.24E-009 -2.07E-009 1.31E-008  0          1.1E-011   2.03E-011  4.61E-011  2.43E-007  
5.957499E-005 2E-008    4.61       5.83       7.36E+011  1.33E+011  8.83E+012  4.71E+013  1.94E+017  1.77E+011  23.2       2.84E+018  1.88E+015  5.36E+017  3.97E+019  4.97E+019  1.16E+020  9.22E+013  1.09E+015  0          20         0          -5.69E-009 -1.08E-009 -7.03E-009 -2.01E-009 1.27E-008  0          1.1E-011   2.03E-011  4.61E-011  2.36E-007  
5.977499E-005 2E-008    4.61       5.83       7.15E+011  1.29E+011  8.58E+012  4.58E+013  1.91E+017  1.72E+011  22.5       2.76E+018  1.8E+015   5.21E+017  3.86E+019  4.83E+019  1.13E+020  8.83E+013  1.06E+015  0          20         0          -5.53E-009 -1.04E-009 -6.83E-009 -1.96E-009 1.24E-008  0          1.1E-011   2.03E-011  4.61E-011  2.29E-007  
5.997499E-005 2E-008    4.61       5.83       6.95E+011  1.26E+011  8.34E+012  4.45E+013  1.89E+017  1.67E+011  21.9       2.68E+018  1.72E+015  5.06E+017  3.75E+019  4.69E+019  1.09E+020  8.46E+013  1.03E+015  0          20         0          -5.37E-009 -1.01E-009 -6.64E-009 -1.9E-009  1.2E-008   0          1.1E-011   2.03E-011  4.61E-011  2.22E-007  
6.017499E-005 2E-008    4.61       5.83       6.75E+011  1.22E+011  8.1E+012   4.32E+013  1.86E+017  1.62E+011  21.3       2.6E+018   1.65E+015  4.92E+017  3.64E+019  4.56E+019  1.06E+020  8.1E+013   1E+015     0          20         0          -5.22E-009 -9.86E-010 -6.45E-009 -1.85E-009 1.17E-008  0          1.1E-011   2.03E-011  4.61E-011  2.16E-007  
6.037499E-005 2E-008    4.61       5.83       6.56E+011  1.19E+011  7.87E+012  4.2E+013   1.83E+017  1.58E+011  20.7       2.53E+018  1.58E+015  4.78E+017  3.54E+019  4.43E+019  1.03E+020  7.76E+013  9.74E+014  0          20         0          -5.07E-009 -9.58E-010 -6.27E-009 -1.79E-009 1.13E-008  0          1.1E-011   2.03E-011  4.6E-011   2.1E-007   
6.057499E-005 2E-008    4.6        5.83       6.37E+011  1.15E+011  7.65E+012  4.08E+013  1.81E+017  1.53E+011  20.1       2.45E+018  1.51E+015  4.64E+017  3.44E+019  4.3E+019   1E+020     7.43E+013  9.46E+014  0          20         0          -4.92E-009 -9.3E-010  -6.09E-009 -1.74E-009 1.1E-008   0          1.1E-011   2.03E-011  4.6E-011   2.04E-007  
6.077499E-005 2E-008    4.6        5.83       6.19E+011  1.12E+011  7.43E+012  3.97E+013  1.78E+017  1.49E+011  19.5       2.38E+018  1.45E+015  4.51E+017  3.34E+019  4.18E+019  9.75E+019  7.11E+013  9.19E+014  0          20         0          -4.78E-009 -9.04E-010 -5.92E-009 -1.69E-009 1.07E-008  0          1.1E-011   2.03E-011  4.6E-011   1.98E-007  
6.097499E-005 2E-008    4.6        5.83       6.02E+011  1.09E+011  7.22E+012  3.86E+013  1.75E+017  1.45E+011  19         2.32E+018  1.39E+015  4.38E+017  3.25E+019  4.06E+019  9.48E+019  6.81E+013  8.92E+014  0          20         0          -4.65E-009 -8.78E-010 -5.75E-009 -1.64E-009 1.04E-008  0          1.1E-011   2.03E-011  4.6E-011   1.92E-007  
6.117499E-005 2E-008    4.6        5.83       5.84E+011  1.06E+011  7.02E+012  3.75E+013  1.73E+017  1.4E+011   18.4       2.25E+018  1.33E+015  4.26E+017  3.16E+019  3.95E+019  9.21E+019  6.53E+013  8.67E+014  0          20         0          -4.52E-009 -8.53E-010 -5.58E-009 -1.6E-009  1.01E-008  0          1.1E-011   2.03E-011  4.6E-011   1.87E-007  
6.137499E-005 2E-008    4.6        5.83       5.68E+011  1.03E+011  6.82E+012  3.64E+013  1.7E+017   1.36E+011  17.9       2.18E+018  1.27E+015  4.13E+017  3.07E+019  3.83E+019  8.95E+019  6.25E+013  8.42E+014  0          20         0          -4.39E-009 -8.29E-010 -5.43E-009 -1.55E-009 9.82E-009  0          1.1E-011   2.03E-011  4.6E-011   1.82E-007  
